Station,Year,Month,Day,Magnitude,Value
28079007,2009,3,30,PM10,15.47
28079007,2009,3,30,NOx,63.47
28079007,2009,3,30,O3,56.08
28079007,2009,3,30,TCH,1.37
28079007,2009,3,30,NMHC,0.14
28079007,2009,3,30,LLA,0
28079008,2009,3,30,SO2,19.75
28079008,2009,3,30,CO,0.45
28079008,2009,3,30,NO,50.3
28079008,2009,3,30,PM2.5,14.01
28079008,2009,3,30,NOx,75.44
28079008,2009,3,30,O3,42.25
28079008,2009,3,30,TCH,1.38
28079008,2009,3,30,NMHC,0.15
28079009,2009,3,30,SO2,9.42
28079009,2009,3,30,CO,0.51
28079009,2009,3,30,NO,85.55
28079009,2009,3,30,PM10,18.99
28079009,2009,3,30,NOx,148.3
28079009,2009,3,30,O3,25.35
28079038,2009,3,30,SO2,10.63
28079038,2009,3,30,CO,0.31
28079038,2009,3,30,NO,48.26
28079038,2009,3,30,PM2.5,12.17
28079038,2009,3,30,PM10,25.44
28079038,2009,3,30,NOx,76.99
28079038,2009,3,30,O3,50.73
28079038,2009,3,30,TMP,9.01
28079038,2009,3,30,LLA,0
28079011,2009,3,30,SO2,11.66
28079011,2009,3,30,CO,0.18
28079011,2009,3,30,NO,29.72
28079011,2009,3,30,PM10,7.15
28079011,2009,3,30,NOx,37.82
28079011,2009,3,30,O3,54.41
28079011,2009,3,30,TCH,1.42
28079011,2009,3,30,NMHC,0.2
28079011,2009,3,30,LLA,0.5
28079012,2009,3,30,SO2,11.02
28079012,2009,3,30,CO,0.38
28079012,2009,3,30,NO,53.03
28079012,2009,3,30,PM10,8.07
28079012,2009,3,30,NOx,63.5
28079012,2009,3,30,O3,50.96
28079012,2009,3,30,LLA,0
28079040,2009,3,30,SO2,7.34
28079040,2009,3,30,CO,0.37
28079040,2009,3,30,NO,33.6
28079040,2009,3,30,PM10,15.28
28079040,2009,3,30,NOx,40.7
28079040,2009,3,30,O3,59.26
28079040,2009,3,30,LLA,0.5
28079014,2009,3,30,SO2,10.01
28079014,2009,3,30,CO,0.41
28079014,2009,3,30,NO,60.23
28079014,2009,3,30,PM10,19.43
28079014,2009,3,30,NOx,101.4
28079014,2009,3,30,O3,45.51
28079014,2009,3,30,VV,1.55
28079014,2009,3,30,DV,3.36
28079014,2009,3,30,TMP,10.58
28079014,2009,3,30,HR,57.34
28079014,2009,3,30,LLA,0.5
28079016,2009,3,30,SO2,6.53
28079016,2009,3,30,CO,0.26
28079016,2009,3,30,NO,21.9
28079016,2009,3,30,PM10,15.34
28079016,2009,3,30,NOx,26.05
28079016,2009,3,30,O3,62.11
28079016,2009,3,30,LLA,0
28079018,2009,3,30,SO2,14.46
28079018,2009,3,30,CO,0.3
28079018,2009,3,30,NO,37.74
28079018,2009,3,30,PM10,10.68
28079018,2009,3,30,NOx,44.03
28079018,2009,3,30,O3,59.19
28079018,2009,3,30,TMP,5.26
28079018,2009,3,30,LLA,0
28079019,2009,3,30,SO2,9.73
28079019,2009,3,30,CO,0.4
28079019,2009,3,30,NO,53.58
28079019,2009,3,30,PM10,17.49
28079019,2009,3,30,NOx,68.52
28079019,2009,3,30,O3,47.65
28079019,2009,3,30,LLA,0
28079036,2009,3,30,SO2,38.32
28079036,2009,3,30,CO,0.39
28079036,2009,3,30,NO,29.38
28079036,2009,3,30,PM10,13.71
28079036,2009,3,30,NOx,34.26
28079036,2009,3,30,O3,32.43
28079036,2009,3,30,LLA,0.5
28079021,2009,3,30,SO2,13.4
28079021,2009,3,30,CO,0.32
28079021,2009,3,30,NO,43.28
28079021,2009,3,30,PM10,8.45
28079021,2009,3,30,NOx,48.66
28079021,2009,3,30,O3,45.58
28079021,2009,3,30,TMP,8.58
28079021,2009,3,30,PRB,917.4
28079021,2009,3,30,LLA,0.5
28079022,2009,3,30,SO2,6.89
28079022,2009,3,30,CO,0.33
28079022,2009,3,30,NO,58.12
28079022,2009,3,30,PM2.5,11.2
28079022,2009,3,30,PM10,23.24
28079022,2009,3,30,NOx,78.31
28079022,2009,3,30,O3,31.29
28079023,2009,3,30,SO2,6.31
28079023,2009,3,30,NO,57.5
28079023,2009,3,30,NOx,78.05
28079023,2009,3,30,O3,33.94
28079023,2009,3,30,TOL,2.33
28079023,2009,3,30,BEN,0.81
28079023,2009,3,30,EBE,0.32
28079023,2009,3,30,TCH,1.6
28079023,2009,3,30,NMHC,0.22
28079024,2009,3,30,SO2,7.77
28079024,2009,3,30,CO,0.31
28079024,2009,3,30,NO,27.07
28079024,2009,3,30,PM2.5,7.53
28079024,2009,3,30,PM10,11.82
28079024,2009,3,30,NOx,29.92
28079024,2009,3,30,O3,66.92
28079024,2009,3,30,TOL,1.05
28079024,2009,3,30,BEN,0.63
28079024,2009,3,30,EBE,0.62
28079024,2009,3,30,MXY,0.9
28079024,2009,3,30,PXY,0.63
28079024,2009,3,30,OXY,0.99
28079024,2009,3,30,TCH,1.39
28079024,2009,3,30,NMHC,0.35
28079024,2009,3,30,UV,15.23
28079024,2009,3,30,VV,2.85
28079024,2009,3,30,DV,4.63
28079024,2009,3,30,TMP,7.9
28079024,2009,3,30,HR,43.27
28079024,2009,3,30,PRB,917.9
28079024,2009,3,30,RS,89.88
28079024,2009,3,30,LLA,0.4
28079025,2009,3,30,SO2,5.86
28079025,2009,3,30,CO,0.4
28079025,2009,3,30,NO,69.08
28079025,2009,3,30,PM10,29.87
28079025,2009,3,30,NOx,124.3
28079025,2009,3,30,O3,41.68
28079025,2009,3,30,UV,14.85
28079025,2009,3,30,VV,1.35
28079025,2009,3,30,DV,3.75
28079025,2009,3,30,TMP,8.91
28079025,2009,3,30,LLA,0.2
28079026,2009,3,30,SO2,6.83
28079026,2009,3,30,NO,68.44
28079026,2009,3,30,PM2.5,8.16
28079026,2009,3,30,PM10,13.01
28079026,2009,3,30,NOx,74.56
28079026,2009,3,30,O3,59.06
28079026,2009,3,30,TOL,0.96
28079026,2009,3,30,BEN,0.26
28079026,2009,3,30,EBE,0.57
28079026,2009,3,30,TCH,1.54
28079026,2009,3,30,NMHC,0.24
28079027,2009,3,30,SO2,6.64
28079027,2009,3,30,NO,18.26
28079027,2009,3,30,PM10,10.79
28079027,2009,3,30,NOx,27.73
28079027,2009,3,30,TOL,0.85
28079027,2009,3,30,BEN,0.27
28079027,2009,3,30,EBE,1.93
28079027,2009,3,30,TCH,1.38
28079027,2009,3,30,NMHC,0.11
28079099,2009,3,30,SO2,11.97
28079099,2009,3,30,CO,0.36
28079099,2009,3,30,NO,47.79
28079099,2009,3,30,PM2.5,10.78
28079099,2009,3,30,PM10,16.42
28079099,2009,3,30,NOx,67.58
28079099,2009,3,30,O3,49.11
28079099,2009,3,30,TOL,2.15
28079099,2009,3,30,BEN,0.65
28079099,2009,3,30,EBE,0.88
28079099,2009,3,30,MXY,1.58
28079099,2009,3,30,PXY,0.9
28079099,2009,3,30,OXY,1.18
28079099,2009,3,30,TCH,1.44
28079099,2009,3,30,NMHC,0.19
28079099,2009,3,30,UV,15.04
28079099,2009,3,30,VV,2.06
28079099,2009,3,30,DV,5.94
28079099,2009,3,30,TMP,8.33
28079099,2009,3,30,HR,48.78
28079099,2009,3,30,PRB,917.7
28079099,2009,3,30,RS,89.88
28079099,2009,3,30,LLA,0.3
28079001,2009,3,31,SO2,16.51
28079001,2009,3,31,CO,0.4
28079001,2009,3,31,NO,74.62
28079001,2009,3,31,PM2.5,13.24
28079001,2009,3,31,PM10,22.5
28079001,2009,3,31,NOx,109.5
28079001,2009,3,31,O3,42.13
28079001,2009,3,31,LLA,0
28079035,2009,3,31,SO2,13.16
28079035,2009,3,31,CO,0.45
28079035,2009,3,31,NO,60.44
28079035,2009,3,31,PM10,18.59
28079035,2009,3,31,NOx,79.03
28079035,2009,3,31,O3,54.53
28079004,2009,3,31,SO2,14.2
28079004,2009,3,31,CO,0.39
28079004,2009,3,31,NO,44.65
28079004,2009,3,31,PM10,14.72
28079004,2009,3,31,NOx,58.91
28079004,2009,3,31,O3,65.93
28079004,2009,3,31,VV,2.12
28079004,2009,3,31,DV,10.1
28079004,2009,3,31,TMP,9.27
28079004,2009,3,31,HR,40.7
28079004,2009,3,31,LLA,0
28079039,2009,3,31,SO2,7.44
28079039,2009,3,31,CO,0.23
28079039,2009,3,31,NO,28.66
28079039,2009,3,31,PM10,15.51
28079039,2009,3,31,NOx,33.64
28079039,2009,3,31,O3,69.25
28079039,2009,3,31,LLA,0
28079006,2009,3,31,SO2,14.83
28079006,2009,3,31,CO,0.52
28079006,2009,3,31,NO,71.11
28079006,2009,3,31,PM2.5,8.1
28079006,2009,3,31,PM10,22.17
28079006,2009,3,31,NOx,121.6
28079006,2009,3,31,O3,47.3
28079006,2009,3,31,TOL,5.64
28079006,2009,3,31,BEN,1.6
28079006,2009,3,31,EBE,1.32
28079006,2009,3,31,MXY,2.58
28079006,2009,3,31,PXY,1.22
28079006,2009,3,31,OXY,1.51
28079006,2009,3,31,TCH,1.44
28079006,2009,3,31,NMHC,0.13
28079007,2009,3,31,SO2,19.61
28079007,2009,3,31,CO,0.36
28079007,2009,3,31,NO,54.63
28079007,2009,3,31,PM10,14.8
28079007,2009,3,31,NOx,67.8
28079007,2009,3,31,O3,59.43
28079007,2009,3,31,TCH,1.38
28079007,2009,3,31,NMHC,0.16
28079007,2009,3,31,LLA,0
28079008,2009,3,31,SO2,19.38
28079008,2009,3,31,CO,0.46
28079008,2009,3,31,NO,51.69
28079008,2009,3,31,PM2.5,8.02
28079008,2009,3,31,NOx,73.35
28079008,2009,3,31,O3,48.41
28079008,2009,3,31,TOL,3.6
28079008,2009,3,31,BEN,0.35
28079008,2009,3,31,EBE,0.58
28079008,2009,3,31,TCH,1.4
28079008,2009,3,31,NMHC,0.16
28079009,2009,3,31,SO2,10.18
28079009,2009,3,31,CO,0.5
28079009,2009,3,31,NO,91.92
28079009,2009,3,31,PM10,16.03
28079009,2009,3,31,NOx,149.4
28079009,2009,3,31,O3,27.63
28079038,2009,3,31,SO2,10.53
28079038,2009,3,31,CO,0.33
28079038,2009,3,31,NO,50.51
28079038,2009,3,31,PM2.5,10.83
28079038,2009,3,31,PM10,21.97
28079038,2009,3,31,NOx,75.96
28079038,2009,3,31,O3,55.55
28079038,2009,3,31,TMP,10.14
28079038,2009,3,31,LLA,0
28079011,2009,3,31,SO2,12.89
28079011,2009,3,31,CO,0.25
28079011,2009,3,31,NO,40.07
28079011,2009,3,31,PM10,5.55
28079011,2009,3,31,NOx,52.19
28079011,2009,3,31,O3,55.15
28079011,2009,3,31,TCH,1.46
28079011,2009,3,31,NMHC,0.23
28079011,2009,3,31,LLA,0
28079012,2009,3,31,SO2,11.42
28079012,2009,3,31,CO,0.39
28079012,2009,3,31,NO,51.41
28079012,2009,3,31,PM10,5.96
28079012,2009,3,31,NOx,59.1
28079012,2009,3,31,O3,59.44
28079012,2009,3,31,LLA,0
28079040,2009,3,31,SO2,7.76
28079040,2009,3,31,CO,0.42
28079040,2009,3,31,NO,39.02
28079040,2009,3,31,PM10,11.16
28079040,2009,3,31,NOx,46.17
28079040,2009,3,31,O3,62.01
28079040,2009,3,31,LLA,0
28079014,2009,3,31,SO2,9.65
28079014,2009,3,31,CO,0.41
28079014,2009,3,31,NO,68.38
28079014,2009,3,31,PM10,17.76
28079014,2009,3,31,NOx,108
28079014,2009,3,31,O3,45.04
28079014,2009,3,31,VV,1.09
28079014,2009,3,31,DV,4.48
28079014,2009,3,31,TMP,11.85
28079014,2009,3,31,HR,51.98
28079014,2009,3,31,LLA,0
28079016,2009,3,31,SO2,6.65
28079016,2009,3,31,CO,0.28
28079016,2009,3,31,NO,28.15
28079016,2009,3,31,PM10,13.24
28079016,2009,3,31,NOx,32.47
28079016,2009,3,31,O3,62.99
28079016,2009,3,31,LLA,0
28079018,2009,3,31,SO2,14.5
28079018,2009,3,31,CO,0.32
28079018,2009,3,31,NO,42.17
28079018,2009,3,31,PM10,9.09
28079018,2009,3,31,NOx,48.53
28079018,2009,3,31,O3,62.68
28079018,2009,3,31,TMP,7.49
28079018,2009,3,31,LLA,0
28079019,2009,3,31,SO2,9.65
28079019,2009,3,31,CO,0.42
28079019,2009,3,31,NO,68.14
28079019,2009,3,31,PM10,21.75
28079019,2009,3,31,NOx,91.25
28079019,2009,3,31,O3,44.36
28079019,2009,3,31,LLA,0
28079036,2009,3,31,SO2,29.88
28079036,2009,3,31,CO,0.37
28079036,2009,3,31,NO,43.65
28079036,2009,3,31,PM10,14.03
28079036,2009,3,31,NOx,50.65
28079036,2009,3,31,O3,35.53
28079036,2009,3,31,LLA,0
28079021,2009,3,31,SO2,13.31
28079021,2009,3,31,CO,0.38
28079021,2009,3,31,NO,49.42
28079021,2009,3,31,PM10,9.71
28079021,2009,3,31,NOx,56.48
28079021,2009,3,31,O3,49.19
28079021,2009,3,31,TMP,9.71
28079021,2009,3,31,PRB,920.1
28079021,2009,3,31,LLA,0
28079022,2009,3,31,SO2,7.7
28079022,2009,3,31,CO,0.34
28079022,2009,3,31,NO,63.78
28079022,2009,3,31,PM2.5,12.35
28079022,2009,3,31,PM10,26.61
28079022,2009,3,31,NOx,82
28079022,2009,3,31,O3,32.18
28079023,2009,3,31,SO2,6.28
28079023,2009,3,31,NO,60.7
28079023,2009,3,31,NOx,78.79
28079023,2009,3,31,O3,34.39
28079023,2009,3,31,TOL,2.5
28079023,2009,3,31,BEN,0.73
28079023,2009,3,31,EBE,0.34
28079023,2009,3,31,TCH,1.57
28079023,2009,3,31,NMHC,0.2
28079024,2009,3,31,SO2,7.05
28079024,2009,3,31,CO,0.37
28079024,2009,3,31,NO,30.94
28079024,2009,3,31,PM2.5,8.72
28079024,2009,3,31,PM10,14.79
28079024,2009,3,31,NOx,34.58
28079024,2009,3,31,O3,64.33
28079024,2009,3,31,TOL,1.22
28079024,2009,3,31,BEN,0.71
28079024,2009,3,31,EBE,0.54
28079024,2009,3,31,MXY,1.04
28079024,2009,3,31,PXY,0.71
28079024,2009,3,31,OXY,0.91
28079024,2009,3,31,TCH,1.38
28079024,2009,3,31,NMHC,0.31
28079024,2009,3,31,UV,24.44
28079024,2009,3,31,VV,1.92
28079024,2009,3,31,DV,8.69
28079024,2009,3,31,TMP,8.84
28079024,2009,3,31,HR,40.17
28079024,2009,3,31,PRB,920.4
28079024,2009,3,31,RS,159.1
28079024,2009,3,31,LLA,0
28079025,2009,3,31,SO2,5.34
28079025,2009,3,31,CO,0.45
28079025,2009,3,31,NO,88.69
28079025,2009,3,31,PM10,35.35
28079025,2009,3,31,NOx,160.5
28079025,2009,3,31,O3,34.63
28079025,2009,3,31,UV,22.69
28079025,2009,3,31,VV,0.91
28079025,2009,3,31,DV,4.57
28079025,2009,3,31,TMP,10.04
28079025,2009,3,31,LLA,0
28079026,2009,3,31,SO2,6.84
28079026,2009,3,31,NO,69.74
28079026,2009,3,31,PM2.5,6.98
28079026,2009,3,31,PM10,11.58
28079026,2009,3,31,NOx,74.65
28079026,2009,3,31,O3,62.87
28079026,2009,3,31,TOL,0.9
28079026,2009,3,31,BEN,0.35
28079026,2009,3,31,EBE,0.6
28079026,2009,3,31,TCH,1.55
28079026,2009,3,31,NMHC,0.25
28079027,2009,3,31,SO2,6.66
28079027,2009,3,31,NO,27.17
28079027,2009,3,31,PM10,10.66
28079027,2009,3,31,NOx,39.02
28079027,2009,3,31,TOL,1.02
28079027,2009,3,31,BEN,0.41
28079027,2009,3,31,EBE,2.01
28079027,2009,3,31,TCH,1.4
28079027,2009,3,31,NMHC,0.12
28079099,2009,3,31,SO2,11.72
28079099,2009,3,31,CO,0.38
28079099,2009,3,31,NO,54.18
28079099,2009,3,31,PM2.5,9.73
28079099,2009,3,31,PM10,16.07
28079099,2009,3,31,NOx,74.37
28079099,2009,3,31,O3,51.19
28079099,2009,3,31,TOL,2.49
28079099,2009,3,31,BEN,0.69
28079099,2009,3,31,EBE,0.9
28079099,2009,3,31,MXY,1.81
28079099,2009,3,31,PXY,0.97
28079099,2009,3,31,OXY,1.21
28079099,2009,3,31,TCH,1.45
28079099,2009,3,31,NMHC,0.19
28079099,2009,3,31,UV,23.57
28079099,2009,3,31,VV,1.51
28079099,2009,3,31,DV,6.83
28079099,2009,3,31,TMP,9.63
28079099,2009,3,31,HR,44.28
28079099,2009,3,31,PRB,920.2
28079099,2009,3,31,RS,159.1
28079099,2009,3,31,LLA,0
28079001,2009,4,1,SO2,18.41
28079001,2009,4,1,CO,0.54
28079001,2009,4,1,NO,91.06
28079001,2009,4,1,PM2.5,18.26
28079001,2009,4,1,PM10,33.91
28079001,2009,4,1,NOx,150.8
28079001,2009,4,1,O3,36.5
28079001,2009,4,1,LLA,0
28079035,2009,4,1,SO2,14.88
28079035,2009,4,1,CO,0.53
28079035,2009,4,1,NO,73.05
28079035,2009,4,1,PM10,30.58
28079035,2009,4,1,NOx,106.1
28079035,2009,4,1,O3,49.66
28079004,2009,4,1,SO2,13.55
28079004,2009,4,1,CO,0.5
28079004,2009,4,1,NO,58.15
28079004,2009,4,1,PM10,25.29
28079004,2009,4,1,NOx,92.77
28079004,2009,4,1,O3,51.24
28079004,2009,4,1,VV,1.51
28079004,2009,4,1,DV,6.49
28079004,2009,4,1,TMP,9.61
28079004,2009,4,1,HR,45.13
28079004,2009,4,1,LLA,0
28079039,2009,4,1,SO2,9.65
28079039,2009,4,1,CO,0.4
28079039,2009,4,1,NO,53.46
28079039,2009,4,1,PM10,27.18
28079039,2009,4,1,NOx,93.66
28079039,2009,4,1,O3,51.04
28079039,2009,4,1,LLA,0
28079006,2009,4,1,SO2,19.59
28079006,2009,4,1,CO,0.65
28079006,2009,4,1,NO,85.46
28079006,2009,4,1,PM2.5,11.6
28079006,2009,4,1,PM10,31.67
28079006,2009,4,1,NOx,154.4
28079006,2009,4,1,O3,43.45
28079006,2009,4,1,TOL,8.33
28079006,2009,4,1,BEN,2.11
28079006,2009,4,1,EBE,1.86
28079006,2009,4,1,MXY,3.59
28079006,2009,4,1,PXY,1.68
28079006,2009,4,1,OXY,1.93
28079006,2009,4,1,TCH,1.49
28079006,2009,4,1,NMHC,0.16
28079007,2009,4,1,SO2,21.5
28079007,2009,4,1,CO,0.59
28079007,2009,4,1,NO,85.32
28079007,2009,4,1,PM10,26.14
28079007,2009,4,1,NOx,132.4
28079007,2009,4,1,O3,44.56
28079007,2009,4,1,TCH,1.48
28079007,2009,4,1,NMHC,0.24
28079007,2009,4,1,LLA,0
28079008,2009,4,1,SO2,16.55
28079008,2009,4,1,CO,0.49
28079008,2009,4,1,NO,59.37
28079008,2009,4,1,PM2.5,16.97
28079008,2009,4,1,NOx,97.96
28079008,2009,4,1,O3,44.03
28079008,2009,4,1,TOL,9.29
28079008,2009,4,1,BEN,0.35
28079008,2009,4,1,EBE,1.05
28079008,2009,4,1,TCH,1.46
28079008,2009,4,1,NMHC,0.21
28079009,2009,4,1,SO2,12.66
28079009,2009,4,1,CO,0.58
28079009,2009,4,1,NO,90.28
28079009,2009,4,1,PM10,25.59
28079009,2009,4,1,NOx,156.8
28079009,2009,4,1,O3,27.95
28079038,2009,4,1,SO2,12.99
28079038,2009,4,1,CO,0.44
28079038,2009,4,1,NO,59.22
28079038,2009,4,1,PM2.5,16.54
28079038,2009,4,1,PM10,32.82
28079038,2009,4,1,NOx,103.3
28079038,2009,4,1,O3,53.73
28079038,2009,4,1,TMP,12.28
28079038,2009,4,1,LLA,0
28079011,2009,4,1,SO2,15.61
28079011,2009,4,1,CO,0.32
28079011,2009,4,1,NO,61.17
28079011,2009,4,1,PM10,12
28079011,2009,4,1,NOx,90.35
28079011,2009,4,1,O3,47.51
28079011,2009,4,1,TCH,1.47
28079011,2009,4,1,NMHC,0.23
28079011,2009,4,1,LLA,0
28079012,2009,4,1,SO2,12.87
28079012,2009,4,1,CO,0.52
28079012,2009,4,1,NO,76.2
28079012,2009,4,1,PM10,13.83
28079012,2009,4,1,NOx,114.9
28079012,2009,4,1,O3,46.5
28079012,2009,4,1,LLA,0
28079040,2009,4,1,SO2,9.23
28079040,2009,4,1,CO,0.45
28079040,2009,4,1,NO,48.95
28079040,2009,4,1,PM10,21.92
28079040,2009,4,1,NOx,70.89
28079040,2009,4,1,O3,57.38
28079040,2009,4,1,LLA,0
28079014,2009,4,1,SO2,11
28079014,2009,4,1,CO,0.55
28079014,2009,4,1,NO,77.83
28079014,2009,4,1,PM10,29.17
28079014,2009,4,1,NOx,136.4
28079014,2009,4,1,O3,40.29
28079014,2009,4,1,VV,1.07
28079014,2009,4,1,DV,5.56
28079014,2009,4,1,TMP,12.75
28079014,2009,4,1,HR,50.09
28079014,2009,4,1,LLA,0
28079016,2009,4,1,SO2,9.69
28079016,2009,4,1,CO,0.39
28079016,2009,4,1,NO,51.22
28079016,2009,4,1,PM10,23.9
28079016,2009,4,1,NOx,68.08
28079016,2009,4,1,O3,48.18
28079016,2009,4,1,LLA,0
28079018,2009,4,1,SO2,14.54
28079018,2009,4,1,CO,0.43
28079018,2009,4,1,NO,53.01
28079018,2009,4,1,PM10,15.81
28079018,2009,4,1,NOx,71.69
28079018,2009,4,1,O3,51.58
28079018,2009,4,1,TMP,8.97
28079018,2009,4,1,LLA,0
28079019,2009,4,1,SO2,9.98
28079019,2009,4,1,CO,0.46
28079019,2009,4,1,NO,67.75
28079019,2009,4,1,PM10,25.64
28079019,2009,4,1,NOx,105.9
28079019,2009,4,1,O3,45.7
28079019,2009,4,1,LLA,0
28079036,2009,4,1,SO2,14.07
28079036,2009,4,1,CO,0.51
28079036,2009,4,1,NO,67.01
28079036,2009,4,1,PM10,25.17
28079036,2009,4,1,NOx,96.55
28079036,2009,4,1,O3,33.22
28079036,2009,4,1,LLA,0
28079021,2009,4,1,SO2,14.13
28079021,2009,4,1,CO,0.46
28079021,2009,4,1,NO,77.32
28079021,2009,4,1,PM10,19.72
28079021,2009,4,1,NOx,119.7
28079021,2009,4,1,O3,40.44
28079021,2009,4,1,TMP,10.59
28079021,2009,4,1,PRB,919.4
28079021,2009,4,1,LLA,0
28079022,2009,4,1,SO2,9.39
28079022,2009,4,1,CO,0.51
28079022,2009,4,1,NO,69.32
28079022,2009,4,1,PM2.5,17.42
28079022,2009,4,1,PM10,29.35
28079022,2009,4,1,NOx,111.7
28079022,2009,4,1,O3,25.81
28079023,2009,4,1,SO2,7.54
28079023,2009,4,1,CO,0.61
28079023,2009,4,1,NO,75.47
28079023,2009,4,1,NOx,116.6
28079023,2009,4,1,O3,27.67
28079023,2009,4,1,TOL,5.28
28079023,2009,4,1,BEN,1.17
28079023,2009,4,1,EBE,0.65
28079023,2009,4,1,TCH,1.68
28079023,2009,4,1,NMHC,0.25
28079024,2009,4,1,SO2,6.78
28079024,2009,4,1,CO,0.35
28079024,2009,4,1,NO,35.05
28079024,2009,4,1,PM2.5,10.66
28079024,2009,4,1,PM10,18.89
28079024,2009,4,1,NOx,43.48
28079024,2009,4,1,O3,56.94
28079024,2009,4,1,TOL,1.45
28079024,2009,4,1,BEN,0.76
28079024,2009,4,1,EBE,0.65
28079024,2009,4,1,MXY,1.01
28079024,2009,4,1,PXY,0.64
28079024,2009,4,1,OXY,0.93
28079024,2009,4,1,TCH,1.39
28079024,2009,4,1,NMHC,0.42
28079024,2009,4,1,UV,31.51
28079024,2009,4,1,VV,2.06
28079024,2009,4,1,DV,8.7
28079024,2009,4,1,TMP,9.01
28079024,2009,4,1,HR,42.32
28079024,2009,4,1,PRB,919.3
28079024,2009,4,1,RS,212.4
28079024,2009,4,1,LLA,0
28079025,2009,4,1,SO2,5.16
28079025,2009,4,1,CO,0.45
28079025,2009,4,1,NO,72.89
28079025,2009,4,1,PM10,29.62
28079025,2009,4,1,NOx,130
28079025,2009,4,1,O3,43.08
28079025,2009,4,1,UV,27.43
28079025,2009,4,1,VV,0.82
28079025,2009,4,1,DV,6.36
28079025,2009,4,1,TMP,11.29
28079025,2009,4,1,LLA,0
28079026,2009,4,1,SO2,9.13
28079026,2009,4,1,NO,99.65
28079026,2009,4,1,PM2.5,13.03
28079026,2009,4,1,PM10,23.67
28079026,2009,4,1,NOx,128
28079026,2009,4,1,O3,44.03
28079026,2009,4,1,TOL,0.43
28079026,2009,4,1,BEN,0.39
28079026,2009,4,1,EBE,0.43
28079026,2009,4,1,TCH,1.68
28079026,2009,4,1,NMHC,0.3
28079027,2009,4,1,SO2,7.74
28079027,2009,4,1,NO,45.45
28079027,2009,4,1,PM10,21.7
28079027,2009,4,1,NOx,70.13
28079027,2009,4,1,TOL,2.47
28079027,2009,4,1,BEN,0.57
28079027,2009,4,1,EBE,3.53
28079027,2009,4,1,TCH,1.51
28079027,2009,4,1,NMHC,0.15
28079099,2009,4,1,SO2,12.36
28079099,2009,4,1,CO,0.49
28079099,2009,4,1,NO,68.03
28079099,2009,4,1,PM2.5,14.91
28079099,2009,4,1,PM10,24.71
28079099,2009,4,1,NOx,106.7
28079099,2009,4,1,O3,43.94
28079099,2009,4,1,TOL,4.37
28079099,2009,4,1,BEN,0.89
28079099,2009,4,1,EBE,1.36
28079099,2009,4,1,MXY,2.3
28079099,2009,4,1,PXY,1.16
28079099,2009,4,1,OXY,1.43
28079099,2009,4,1,TCH,1.52
28079099,2009,4,1,NMHC,0.25
28079099,2009,4,1,UV,29.46
28079099,2009,4,1,VV,1.37
28079099,2009,4,1,DV,6.89
28079099,2009,4,1,TMP,10.64
28079099,2009,4,1,HR,45.84
28079099,2009,4,1,PRB,919.4
28079099,2009,4,1,RS,212.4
28079099,2009,4,1,LLA,0
28079001,2009,4,2,SO2,15.63
28079001,2009,4,2,CO,0.46
28079001,2009,4,2,NO,94.29
28079001,2009,4,2,PM2.5,21.12
28079001,2009,4,2,PM10,38.63
28079001,2009,4,2,NOx,136.3
28079001,2009,4,2,O3,41.15
28079001,2009,4,2,LLA,0
28079035,2009,4,2,SO2,13.65
28079035,2009,4,2,CO,0.53
28079035,2009,4,2,NO,84.29
28079035,2009,4,2,PM10,33.85
28079035,2009,4,2,NOx,109.8
28079035,2009,4,2,O3,51.48
28079004,2009,4,2,SO2,15.79
28079004,2009,4,2,CO,0.6
28079004,2009,4,2,NO,74.62
28079004,2009,4,2,PM10,36.92
28079004,2009,4,2,NOx,124.7
28079004,2009,4,2,O3,51.98
28079004,2009,4,2,VV,1.34
28079004,2009,4,2,DV,8.45
28079004,2009,4,2,TMP,11.94
28079004,2009,4,2,HR,43.52
28079004,2009,4,2,LLA,0
28079039,2009,4,2,SO2,9.12
28079039,2009,4,2,CO,0.32
28079039,2009,4,2,NO,55.51
28079039,2009,4,2,PM10,37.71
28079039,2009,4,2,NOx,69.44
28079039,2009,4,2,O3,56.84
28079039,2009,4,2,LLA,0
28079006,2009,4,2,SO2,18.07
28079006,2009,4,2,CO,0.62
28079006,2009,4,2,NO,91.21
28079006,2009,4,2,PM2.5,13.33
28079006,2009,4,2,PM10,35.7
28079006,2009,4,2,NOx,149.6
28079006,2009,4,2,O3,46.17
28079006,2009,4,2,TOL,7.96
28079006,2009,4,2,BEN,1.89
28079006,2009,4,2,EBE,1.8
28079006,2009,4,2,MXY,3.43
28079006,2009,4,2,PXY,1.63
28079006,2009,4,2,OXY,1.82
28079006,2009,4,2,TCH,1.49
28079006,2009,4,2,NMHC,0.15
28079007,2009,4,2,SO2,20.5
28079007,2009,4,2,CO,0.5
28079007,2009,4,2,NO,95.91
28079007,2009,4,2,PM10,31.22
28079007,2009,4,2,NOx,130.2
28079007,2009,4,2,O3,51.49
28079007,2009,4,2,TCH,1.47
28079007,2009,4,2,NMHC,0.22
28079007,2009,4,2,LLA,0
28079008,2009,4,2,SO2,15.7
28079008,2009,4,2,CO,0.49
28079008,2009,4,2,NO,64.93
28079008,2009,4,2,PM2.5,17.86
28079008,2009,4,2,NOx,90.76
28079008,2009,4,2,O3,51.16
