Station,Year,Month,Day,Magnitude,Value
28079018,2015,4,1,SO2,2
28079018,2015,4,1,CO,0.1
28079018,2015,4,1,NO2,6
28079018,2015,4,1,NO,32
28079018,2015,4,1,PM10,13
28079018,2015,4,1,O3,53
28079018,2015,4,1,TOL,1
28079018,2015,4,1,BEN,0.2
28079018,2015,4,1,EBE,0.1
28079018,2015,4,1,TMP,17.1
28079018,2015,4,1,Unknown,21
28079018,2015,4,1,LLA,0
28079024,2015,4,1,SO2,2
28079024,2015,4,1,CO,0.2
28079024,2015,4,1,NO2,3
28079024,2015,4,1,NO,19
28079024,2015,4,1,PM2.5,5
28079024,2015,4,1,PM10,12
28079024,2015,4,1,O3,57
28079024,2015,4,1,TOL,0.3
28079024,2015,4,1,BEN,0.1
28079024,2015,4,1,EBE,0.1
28079024,2015,4,1,TCH,1.21
28079024,2015,4,1,NMHC,0.03
28079024,2015,4,1,UV,37
28079024,2015,4,1,VV,1.64
28079024,2015,4,1,DV,13
28079024,2015,4,1,TMP,15.8
28079024,2015,4,1,Unknown,10
28079024,2015,4,1,HR,47
28079024,2015,4,1,PRB,934
28079024,2015,4,1,RS,170
28079024,2015,4,1,LLA,0
28079027,2015,4,1,NO2,3
28079027,2015,4,1,NO,20
28079027,2015,4,1,O3,61
28079027,2015,4,1,Unknown,23
28079035,2015,4,1,SO2,7
28079035,2015,4,1,CO,0.4
28079035,2015,4,1,NO2,17
28079035,2015,4,1,NO,42
28079035,2015,4,1,O3,49
28079035,2015,4,1,Unknown,23
28079036,2015,4,1,SO2,6
28079036,2015,4,1,CO,0.2
28079036,2015,4,1,NO2,3
28079036,2015,4,1,NO,21
28079036,2015,4,1,PM10,16
28079036,2015,4,1,Unknown,19
28079036,2015,4,1,LLA,0
28079038,2015,4,1,SO2,4
28079038,2015,4,1,NO2,17
28079038,2015,4,1,NO,36
28079038,2015,4,1,PM2.5,7
28079038,2015,4,1,PM10,15
28079038,2015,4,1,TOL,2.4
28079038,2015,4,1,BEN,0.3
28079038,2015,4,1,EBE,0.6
28079038,2015,4,1,TMP,18
28079038,2015,4,1,Unknown,19
28079038,2015,4,1,LLA,0
28079039,2015,4,1,CO,0.3
28079039,2015,4,1,NO2,10
28079039,2015,4,1,NO,29
28079039,2015,4,1,O3,62
28079039,2015,4,1,Unknown,22
28079039,2015,4,1,LLA,0
28079040,2015,4,1,SO2,6
28079040,2015,4,1,NO2,3
28079040,2015,4,1,NO,24
28079040,2015,4,1,PM10,15
28079040,2015,4,1,Unknown,22
28079040,2015,4,1,LLA,0
28079047,2015,4,1,NO2,10
28079047,2015,4,1,NO,35
28079047,2015,4,1,PM2.5,8
28079047,2015,4,1,PM10,14
28079047,2015,4,1,Unknown,21
28079048,2015,4,1,NO2,4
28079048,2015,4,1,NO,20
28079048,2015,4,1,PM2.5,6
28079048,2015,4,1,PM10,10
28079048,2015,4,1,Unknown,22
28079049,2015,4,1,NO2,1
28079049,2015,4,1,NO,28
28079049,2015,4,1,O3,61
28079049,2015,4,1,Unknown,25
28079050,2015,4,1,NO2,5
28079050,2015,4,1,NO,24
28079050,2015,4,1,PM2.5,5
28079050,2015,4,1,PM10,10
28079050,2015,4,1,TMP,16.7
28079050,2015,4,1,Unknown,21
28079054,2015,4,1,NO2,7
28079054,2015,4,1,NO,37
28079054,2015,4,1,O3,64
28079054,2015,4,1,VV,1.73
28079054,2015,4,1,DV,43
28079054,2015,4,1,TMP,19.2
28079054,2015,4,1,Unknown,19
28079054,2015,4,1,LLA,0
28079055,2015,4,1,NO2,7
28079055,2015,4,1,NO,31
28079055,2015,4,1,PM10,8
28079055,2015,4,1,TOL,0.8
28079055,2015,4,1,BEN,0.3
28079055,2015,4,1,EBE,0.1
28079055,2015,4,1,TCH,1.59
28079055,2015,4,1,NMHC,0.65
28079055,2015,4,1,Unknown,23
28079056,2015,4,1,CO,0.3
28079056,2015,4,1,NO2,35
28079056,2015,4,1,NO,55
28079056,2015,4,1,O3,48
28079056,2015,4,1,VV,0.97
28079056,2015,4,1,DV,3
28079056,2015,4,1,TMP,16.2
28079056,2015,4,1,Unknown,15
28079056,2015,4,1,HR,44
28079057,2015,4,1,SO2,8
28079057,2015,4,1,CO,0.3
28079057,2015,4,1,NO2,3
28079057,2015,4,1,NO,18
28079057,2015,4,1,PM10,11
28079057,2015,4,1,TMP,16.4
28079057,2015,4,1,Unknown,16
28079058,2015,4,1,NO2,1
28079058,2015,4,1,NO,6
28079058,2015,4,1,O3,68
28079058,2015,4,1,Unknown,20
28079059,2015,4,1,NO2,2
28079059,2015,4,1,NO,13
28079059,2015,4,1,O3,80
28079059,2015,4,1,UV,31
28079059,2015,4,1,VV,2.1
28079059,2015,4,1,DV,310
28079059,2015,4,1,TMP,15.2
28079059,2015,4,1,Unknown,19
28079059,2015,4,1,HR,50
28079059,2015,4,1,PRB,945
28079059,2015,4,1,RS,313
28079059,2015,4,1,LLA,0
28079060,2015,4,1,NO2,2
28079060,2015,4,1,NO,23
28079060,2015,4,1,PM10,14
28079060,2015,4,1,O3,73
28079060,2015,4,1,Unknown,21
28079060,2015,4,1,PRB,934
28079060,2015,4,1,LLA,0
28079004,2015,4,2,SO2,6
28079004,2015,4,2,CO,0.3
28079004,2015,4,2,NO2,17
28079004,2015,4,2,NO,41
28079004,2015,4,2,VV,1.04
28079004,2015,4,2,DV,6
28079004,2015,4,2,TMP,16.2
28079004,2015,4,2,Unknown,22
28079004,2015,4,2,HR,54
28079004,2015,4,2,LLA,0
28079008,2015,4,2,SO2,7
28079008,2015,4,2,CO,0.5
28079008,2015,4,2,NO2,7
28079008,2015,4,2,NO,35
28079008,2015,4,2,PM2.5,7
28079008,2015,4,2,PM10,16
28079008,2015,4,2,O3,66
28079008,2015,4,2,TOL,1.9
28079008,2015,4,2,BEN,0.3
28079008,2015,4,2,EBE,0.3
28079008,2015,4,2,TCH,1.45
28079008,2015,4,2,NMHC,0.11
28079008,2015,4,2,Unknown,22
28079011,2015,4,2,NO2,3
28079011,2015,4,2,NO,20
28079011,2015,4,2,TOL,1.9
28079011,2015,4,2,BEN,0.7
28079011,2015,4,2,EBE,0.5
28079011,2015,4,2,Unknown,16
28079011,2015,4,2,LLA,0
28079016,2015,4,2,CO,0.2
28079016,2015,4,2,NO2,3
28079016,2015,4,2,NO,24
28079016,2015,4,2,O3,67
28079016,2015,4,2,Unknown,22
28079016,2015,4,2,LLA,0
28079017,2015,4,2,SO2,4
28079017,2015,4,2,NO2,11
28079017,2015,4,2,NO,34
28079017,2015,4,2,O3,58
28079017,2015,4,2,Unknown,20
28079018,2015,4,2,SO2,2
28079018,2015,4,2,CO,0.1
28079018,2015,4,2,NO2,5
28079018,2015,4,2,NO,28
28079018,2015,4,2,PM10,14
28079018,2015,4,2,O3,60
28079018,2015,4,2,TOL,0.8
28079018,2015,4,2,BEN,0.2
28079018,2015,4,2,EBE,0.1
28079018,2015,4,2,TMP,16.8
28079018,2015,4,2,Unknown,21
28079018,2015,4,2,LLA,0
28079024,2015,4,2,SO2,2
28079024,2015,4,2,CO,0.2
28079024,2015,4,2,NO2,3
28079024,2015,4,2,NO,12
28079024,2015,4,2,PM2.5,4
28079024,2015,4,2,PM10,11
28079024,2015,4,2,O3,67
28079024,2015,4,2,TOL,0.1
28079024,2015,4,2,BEN,0.1
28079024,2015,4,2,EBE,0.1
28079024,2015,4,2,TCH,1.22
28079024,2015,4,2,NMHC,0.04
28079024,2015,4,2,UV,36
28079024,2015,4,2,VV,1.58
28079024,2015,4,2,DV,359
28079024,2015,4,2,TMP,15.2
28079024,2015,4,2,Unknown,10
28079024,2015,4,2,HR,42
28079024,2015,4,2,PRB,934
28079024,2015,4,2,RS,172
28079024,2015,4,2,LLA,0
28079027,2015,4,2,NO2,10
28079027,2015,4,2,NO,29
28079027,2015,4,2,O3,53
28079027,2015,4,2,Unknown,22
28079035,2015,4,2,SO2,5
28079035,2015,4,2,CO,0.3
28079035,2015,4,2,NO2,8
28079035,2015,4,2,NO,37
28079035,2015,4,2,O3,58
28079035,2015,4,2,Unknown,23
28079036,2015,4,2,SO2,5
28079036,2015,4,2,CO,0.2
28079036,2015,4,2,NO2,4
28079036,2015,4,2,NO,28
28079036,2015,4,2,PM10,22
28079036,2015,4,2,Unknown,19
28079036,2015,4,2,LLA,0
28079038,2015,4,2,SO2,3
28079038,2015,4,2,NO2,6
28079038,2015,4,2,NO,22
28079038,2015,4,2,PM2.5,5
28079038,2015,4,2,PM10,11
28079038,2015,4,2,TOL,1.2
28079038,2015,4,2,BEN,0.2
28079038,2015,4,2,EBE,0.2
28079038,2015,4,2,TMP,17.9
28079038,2015,4,2,Unknown,19
28079038,2015,4,2,LLA,0
28079039,2015,4,2,CO,0.3
28079039,2015,4,2,NO2,5
28079039,2015,4,2,NO,25
28079039,2015,4,2,O3,72
28079039,2015,4,2,Unknown,22
28079039,2015,4,2,LLA,0
28079040,2015,4,2,SO2,5
28079040,2015,4,2,NO2,3
28079040,2015,4,2,NO,26
28079040,2015,4,2,PM10,11
28079040,2015,4,2,Unknown,22
28079040,2015,4,2,LLA,0
28079047,2015,4,2,NO2,3
28079047,2015,4,2,NO,25
28079047,2015,4,2,PM2.5,5
28079047,2015,4,2,PM10,10
28079047,2015,4,2,Unknown,21
28079048,2015,4,2,NO2,2
28079048,2015,4,2,NO,17
28079048,2015,4,2,PM2.5,5
28079048,2015,4,2,PM10,8
28079048,2015,4,2,Unknown,22
28079049,2015,4,2,NO2,1
28079049,2015,4,2,NO,20
28079049,2015,4,2,O3,73
28079049,2015,4,2,Unknown,25
28079050,2015,4,2,NO2,7
28079050,2015,4,2,NO,18
28079050,2015,4,2,PM2.5,4
28079050,2015,4,2,PM10,8
28079050,2015,4,2,TMP,16.8
28079050,2015,4,2,Unknown,21
28079054,2015,4,2,NO2,4
28079054,2015,4,2,NO,32
28079054,2015,4,2,O3,72
28079054,2015,4,2,VV,1.19
28079054,2015,4,2,DV,14
28079054,2015,4,2,TMP,18.8
28079054,2015,4,2,Unknown,19
28079054,2015,4,2,LLA,0
28079055,2015,4,2,NO2,12
28079055,2015,4,2,NO,36
28079055,2015,4,2,PM10,10
28079055,2015,4,2,TOL,0.8
28079055,2015,4,2,BEN,0.4
28079055,2015,4,2,EBE,0.2
28079055,2015,4,2,TCH,1.63
28079055,2015,4,2,NMHC,0.73
28079055,2015,4,2,Unknown,23
28079056,2015,4,2,CO,0.3
28079056,2015,4,2,NO2,22
28079056,2015,4,2,NO,45
28079056,2015,4,2,O3,55
28079056,2015,4,2,VV,0.63
28079056,2015,4,2,DV,3
28079056,2015,4,2,TMP,15.8
28079056,2015,4,2,Unknown,15
28079056,2015,4,2,HR,38
28079057,2015,4,2,SO2,8
28079057,2015,4,2,CO,0.3
28079057,2015,4,2,NO2,2
28079057,2015,4,2,NO,17
28079057,2015,4,2,PM10,12
28079057,2015,4,2,TMP,16.3
28079057,2015,4,2,Unknown,16
28079058,2015,4,2,NO2,1
28079058,2015,4,2,NO,6
28079058,2015,4,2,O3,67
28079058,2015,4,2,Unknown,20
28079059,2015,4,2,NO2,3
28079059,2015,4,2,NO,18
28079059,2015,4,2,O3,80
28079059,2015,4,2,UV,31
28079059,2015,4,2,VV,1.28
28079059,2015,4,2,DV,252
28079059,2015,4,2,TMP,15.3
28079059,2015,4,2,Unknown,18
28079059,2015,4,2,HR,40
28079059,2015,4,2,PRB,942
28079059,2015,4,2,RS,315
28079059,2015,4,2,LLA,0
28079060,2015,4,2,NO2,3
28079060,2015,4,2,NO,23
28079060,2015,4,2,PM10,17
28079060,2015,4,2,O3,70
28079060,2015,4,2,Unknown,21
28079060,2015,4,2,PRB,932
28079060,2015,4,2,LLA,0
28079004,2015,4,3,SO2,6
28079004,2015,4,3,CO,0.3
28079004,2015,4,3,NO2,31
28079004,2015,4,3,NO,46
28079004,2015,4,3,VV,0.88
28079004,2015,4,3,DV,6
28079004,2015,4,3,TMP,17.9
28079004,2015,4,3,Unknown,22
28079004,2015,4,3,HR,53
28079004,2015,4,3,LLA,0
28079008,2015,4,3,SO2,7
28079008,2015,4,3,CO,0.5
28079008,2015,4,3,NO2,9
28079008,2015,4,3,NO,30
28079008,2015,4,3,PM2.5,4
28079008,2015,4,3,PM10,12
28079008,2015,4,3,O3,52
28079008,2015,4,3,TOL,1.9
28079008,2015,4,3,BEN,0.3
28079008,2015,4,3,EBE,0.3
28079008,2015,4,3,TCH,1.43
28079008,2015,4,3,NMHC,0.11
28079008,2015,4,3,Unknown,22
28079011,2015,4,3,NO2,5
28079011,2015,4,3,NO,19
28079011,2015,4,3,TOL,1.8
28079011,2015,4,3,BEN,0.6
28079011,2015,4,3,EBE,0.4
28079011,2015,4,3,Unknown,15
28079011,2015,4,3,LLA,0
28079016,2015,4,3,CO,0.2
28079016,2015,4,3,NO2,2
28079016,2015,4,3,NO,18
28079016,2015,4,3,O3,53
28079016,2015,4,3,Unknown,22
28079016,2015,4,3,LLA,0
28079017,2015,4,3,SO2,4
28079017,2015,4,3,NO2,10
28079017,2015,4,3,NO,35
28079017,2015,4,3,O3,40
28079017,2015,4,3,Unknown,20
28079018,2015,4,3,SO2,2
28079018,2015,4,3,CO,0.1
28079018,2015,4,3,NO2,4
28079018,2015,4,3,NO,27
28079018,2015,4,3,PM10,12
28079018,2015,4,3,O3,46
28079018,2015,4,3,TOL,0.8
28079018,2015,4,3,BEN,0.2
28079018,2015,4,3,EBE,0.1
28079018,2015,4,3,TMP,18.1
28079018,2015,4,3,Unknown,21
28079018,2015,4,3,LLA,0
28079024,2015,4,3,SO2,2
28079024,2015,4,3,CO,0.2
28079024,2015,4,3,NO2,1
28079024,2015,4,3,NO,9
28079024,2015,4,3,PM2.5,4
28079024,2015,4,3,PM10,13
28079024,2015,4,3,O3,57
28079024,2015,4,3,TOL,0.1
28079024,2015,4,3,BEN,0.1
28079024,2015,4,3,EBE,0.1
28079024,2015,4,3,TCH,1.2
28079024,2015,4,3,NMHC,0.04
28079024,2015,4,3,UV,33
28079024,2015,4,3,VV,1.34
28079024,2015,4,3,DV,205
28079024,2015,4,3,TMP,17.3
28079024,2015,4,3,Unknown,10
28079024,2015,4,3,HR,39
28079024,2015,4,3,PRB,934
28079024,2015,4,3,RS,147
28079024,2015,4,3,LLA,0
28079027,2015,4,3,NO2,13
28079027,2015,4,3,NO,31
28079027,2015,4,3,O3,35
28079027,2015,4,3,Unknown,23
28079035,2015,4,3,SO2,5
28079035,2015,4,3,CO,0.3
28079035,2015,4,3,NO2,10
28079035,2015,4,3,NO,31
28079035,2015,4,3,O3,46
28079035,2015,4,3,Unknown,23
28079036,2015,4,3,SO2,5
28079036,2015,4,3,CO,0.2
28079036,2015,4,3,NO2,4
28079036,2015,4,3,NO,23
28079036,2015,4,3,PM10,14
28079036,2015,4,3,Unknown,18
28079036,2015,4,3,LLA,0
28079038,2015,4,3,SO2,3
28079038,2015,4,3,NO2,7
28079038,2015,4,3,NO,17
28079038,2015,4,3,PM2.5,4
28079038,2015,4,3,PM10,9
28079038,2015,4,3,TOL,0.9
28079038,2015,4,3,BEN,0.1
28079038,2015,4,3,EBE,0.2
28079038,2015,4,3,TMP,19.4
28079038,2015,4,3,Unknown,19
28079038,2015,4,3,LLA,0
28079039,2015,4,3,CO,0.2
28079039,2015,4,3,NO2,3
28079039,2015,4,3,NO,16
28079039,2015,4,3,O3,63
28079039,2015,4,3,Unknown,22
28079039,2015,4,3,LLA,0
28079040,2015,4,3,SO2,5
28079040,2015,4,3,NO2,4
28079040,2015,4,3,NO,20
28079040,2015,4,3,PM10,8
28079040,2015,4,3,Unknown,22
28079040,2015,4,3,LLA,0
28079047,2015,4,3,NO2,4
28079047,2015,4,3,NO,24
28079047,2015,4,3,PM2.5,4
28079047,2015,4,3,PM10,8
28079047,2015,4,3,Unknown,20
28079048,2015,4,3,NO2,2
28079048,2015,4,3,NO,13
28079048,2015,4,3,PM2.5,3
28079048,2015,4,3,PM10,6
28079048,2015,4,3,Unknown,22
28079049,2015,4,3,NO2,1
28079049,2015,4,3,NO,19
28079049,2015,4,3,O3,57
28079049,2015,4,3,Unknown,25
28079050,2015,4,3,NO2,5
28079050,2015,4,3,NO,13
28079050,2015,4,3,PM2.5,3
28079050,2015,4,3,PM10,6
28079050,2015,4,3,TMP,18.6
28079050,2015,4,3,Unknown,20
28079054,2015,4,3,NO2,5
28079054,2015,4,3,NO,30
28079054,2015,4,3,O3,56
28079054,2015,4,3,VV,1.27
28079054,2015,4,3,DV,12
28079054,2015,4,3,TMP,21
28079054,2015,4,3,Unknown,19
28079054,2015,4,3,LLA,0
28079055,2015,4,3,NO2,11
28079055,2015,4,3,NO,38
28079055,2015,4,3,PM10,5
28079055,2015,4,3,TOL,0.6
28079055,2015,4,3,BEN,0.3
28079055,2015,4,3,EBE,0.2
28079055,2015,4,3,TCH,1.63
28079055,2015,4,3,NMHC,0.7
28079055,2015,4,3,Unknown,23
28079056,2015,4,3,CO,0.3
28079056,2015,4,3,NO2,35
28079056,2015,4,3,NO,47
28079056,2015,4,3,O3,40
28079056,2015,4,3,VV,0.38
28079056,2015,4,3,DV,11
28079056,2015,4,3,TMP,17.5
28079056,2015,4,3,Unknown,15
28079056,2015,4,3,HR,35
28079057,2015,4,3,SO2,8
28079057,2015,4,3,CO,0.2
28079057,2015,4,3,NO2,2
28079057,2015,4,3,NO,13
28079057,2015,4,3,PM10,7
28079057,2015,4,3,TMP,17.9
28079057,2015,4,3,Unknown,16
28079058,2015,4,3,NO2,1
28079058,2015,4,3,NO,8
28079058,2015,4,3,O3,55
28079058,2015,4,3,Unknown,20
28079059,2015,4,3,NO2,3
28079059,2015,4,3,NO,16
28079059,2015,4,3,O3,62
28079059,2015,4,3,UV,28
28079059,2015,4,3,VV,1.13
28079059,2015,4,3,DV,263
28079059,2015,4,3,TMP,16.5
28079059,2015,4,3,Unknown,18
28079059,2015,4,3,HR,38
28079059,2015,4,3,PRB,937
28079059,2015,4,3,RS,272
28079059,2015,4,3,LLA,0
28079060,2015,4,3,NO2,1
28079060,2015,4,3,NO,14
28079060,2015,4,3,PM10,8
28079060,2015,4,3,O3,58
28079060,2015,4,3,Unknown,20
28079060,2015,4,3,PRB,928
28079060,2015,4,3,LLA,0
28079004,2015,4,4,SO2,5
28079004,2015,4,4,CO,0.2
28079004,2015,4,4,NO2,5
28079004,2015,4,4,NO,30
28079004,2015,4,4,VV,1.72
28079004,2015,4,4,DV,6
28079004,2015,4,4,TMP,17.1
28079004,2015,4,4,Unknown,22
28079004,2015,4,4,HR,49
28079004,2015,4,4,LLA,0
28079008,2015,4,4,SO2,7
28079008,2015,4,4,CO,0.5
28079008,2015,4,4,NO2,6
28079008,2015,4,4,NO,29
28079008,2015,4,4,PM2.5,5
28079008,2015,4,4,PM10,9
28079008,2015,4,4,O3,62
28079008,2015,4,4,TOL,1.7
28079008,2015,4,4,BEN,0.2
28079008,2015,4,4,EBE,0.2
28079008,2015,4,4,TCH,1.43
28079008,2015,4,4,NMHC,0.11
28079008,2015,4,4,Unknown,22
28079011,2015,4,4,NO2,2
28079011,2015,4,4,NO,14
28079011,2015,4,4,TOL,1.7
28079011,2015,4,4,BEN,0.5
28079011,2015,4,4,EBE,0.8
28079011,2015,4,4,Unknown,16
28079011,2015,4,4,LLA,0
28079016,2015,4,4,CO,0.2
28079016,2015,4,4,NO2,1
28079016,2015,4,4,NO,15
28079016,2015,4,4,O3,67
28079016,2015,4,4,Unknown,22
28079016,2015,4,4,LLA,0
28079017,2015,4,4,SO2,4
28079017,2015,4,4,NO2,2
28079017,2015,4,4,NO,19
28079017,2015,4,4,O3,66
28079017,2015,4,4,Unknown,20
28079018,2015,4,4,SO2,2
28079018,2015,4,4,CO,0.1
28079018,2015,4,4,NO2,2
28079018,2015,4,4,NO,21
28079018,2015,4,4,PM10,11
28079018,2015,4,4,O3,64
28079018,2015,4,4,TOL,0.5
28079018,2015,4,4,BEN,0.2
28079018,2015,4,4,EBE,0.1
28079018,2015,4,4,TMP,17.3
28079018,2015,4,4,Unknown,21
28079018,2015,4,4,LLA,0
28079024,2015,4,4,SO2,2
28079024,2015,4,4,CO,0.2
28079024,2015,4,4,NO2,1
28079024,2015,4,4,NO,10
28079024,2015,4,4,PM2.5,4
28079024,2015,4,4,PM10,15
28079024,2015,4,4,O3,68
28079024,2015,4,4,TOL,0.1
28079024,2015,4,4,BEN,0.1
28079024,2015,4,4,EBE,0.1
28079024,2015,4,4,TCH,1.2
28079024,2015,4,4,NMHC,0.04
28079024,2015,4,4,UV,38
28079024,2015,4,4,VV,1.84
28079024,2015,4,4,DV,356
28079024,2015,4,4,TMP,16.1
28079024,2015,4,4,Unknown,10
28079024,2015,4,4,HR,40
28079024,2015,4,4,PRB,934
28079024,2015,4,4,RS,178
28079024,2015,4,4,LLA,0
28079027,2015,4,4,NO2,4
28079027,2015,4,4,NO,18
28079027,2015,4,4,O3,60
28079027,2015,4,4,Unknown,23
28079035,2015,4,4,SO2,6
28079035,2015,4,4,CO,0.3
28079035,2015,4,4,NO2,9
28079035,2015,4,4,NO,32
28079035,2015,4,4,O3,54
28079035,2015,4,4,Unknown,23
28079036,2015,4,4,SO2,5
28079036,2015,4,4,CO,0.2
28079036,2015,4,4,NO2,2
28079036,2015,4,4,NO,14
28079036,2015,4,4,PM10,19
28079036,2015,4,4,Unknown,19
28079036,2015,4,4,LLA,0
28079038,2015,4,4,SO2,3
28079038,2015,4,4,NO2,8
28079038,2015,4,4,NO,20
28079038,2015,4,4,PM2.5,5
28079038,2015,4,4,PM10,12
28079038,2015,4,4,TOL,0.9
28079038,2015,4,4,BEN,0.1
28079038,2015,4,4,EBE,0.2
28079038,2015,4,4,TMP,18
28079038,2015,4,4,Unknown,19
28079038,2015,4,4,LLA,0
28079039,2015,4,4,CO,0.2
28079039,2015,4,4,NO2,2
28079039,2015,4,4,NO,14
28079039,2015,4,4,O3,75
28079039,2015,4,4,Unknown,22
28079039,2015,4,4,LLA,0
28079040,2015,4,4,SO2,4
28079040,2015,4,4,NO2,2
28079040,2015,4,4,NO,15
28079040,2015,4,4,PM10,11
28079040,2015,4,4,Unknown,22
28079040,2015,4,4,LLA,0
28079047,2015,4,4,NO2,2
28079047,2015,4,4,NO,19
28079047,2015,4,4,PM2.5,4
28079047,2015,4,4,PM10,8
28079047,2015,4,4,Unknown,21
28079048,2015,4,4,NO2,2
28079048,2015,4,4,NO,9
28079048,2015,4,4,PM2.5,4
28079048,2015,4,4,PM10,7
28079048,2015,4,4,Unknown,22
28079049,2015,4,4,NO2,1
28079049,2015,4,4,NO,18
28079049,2015,4,4,O3,70
28079049,2015,4,4,Unknown,25
28079050,2015,4,4,NO2,2
28079050,2015,4,4,NO,9
28079050,2015,4,4,PM2.5,3
28079050,2015,4,4,PM10,7
28079050,2015,4,4,TMP,16.5
28079050,2015,4,4,Unknown,21
28079054,2015,4,4,NO2,2
28079054,2015,4,4,NO,22
28079054,2015,4,4,O3,73
28079054,2015,4,4,VV,1.93
28079054,2015,4,4,DV,18
28079054,2015,4,4,TMP,19.2
28079054,2015,4,4,Unknown,19
28079054,2015,4,4,LLA,0
28079055,2015,4,4,NO2,4
28079055,2015,4,4,NO,24
28079055,2015,4,4,PM10,9
28079055,2015,4,4,TOL,0.3
28079055,2015,4,4,BEN,0.2
28079055,2015,4,4,EBE,0.1
28079055,2015,4,4,TCH,1.55
28079055,2015,4,4,NMHC,0.68
28079055,2015,4,4,Unknown,23
28079056,2015,4,4,CO,0.2
28079056,2015,4,4,NO2,18
28079056,2015,4,4,NO,40
28079056,2015,4,4,O3,57
28079056,2015,4,4,VV,0.72
28079056,2015,4,4,DV,3
28079056,2015,4,4,TMP,16.6
28079056,2015,4,4,Unknown,15
28079056,2015,4,4,HR,35
28079057,2015,4,4,SO2,8
28079057,2015,4,4,CO,0.2
28079057,2015,4,4,NO2,2
28079057,2015,4,4,NO,10
28079057,2015,4,4,PM10,14
28079057,2015,4,4,TMP,16.3
28079057,2015,4,4,Unknown,16
28079058,2015,4,4,NO2,1
28079058,2015,4,4,NO,5
28079058,2015,4,4,O3,70
28079058,2015,4,4,Unknown,21
28079059,2015,4,4,NO2,1
28079059,2015,4,4,NO,9
28079059,2015,4,4,O3,83
28079059,2015,4,4,UV,32
28079059,2015,4,4,VV,1.95
28079059,2015,4,4,DV,24
28079059,2015,4,4,TMP,15
28079059,2015,4,4,Unknown,19
28079059,2015,4,4,HR,40
28079059,2015,4,4,PRB,931
28079059,2015,4,4,RS,322
28079059,2015,4,4,LLA,0
28079060,2015,4,4,NO2,1
28079060,2015,4,4,NO,14
28079060,2015,4,4,PM10,19
28079060,2015,4,4,O3,69
28079060,2015,4,4,Unknown,21
28079060,2015,4,4,PRB,922
28079060,2015,4,4,LLA,0
28079004,2015,4,5,SO2,5
28079004,2015,4,5,CO,0.3
28079004,2015,4,5,NO2,10
28079004,2015,4,5,NO,36
28079004,2015,4,5,VV,0.98
28079004,2015,4,5,DV,6
28079004,2015,4,5,TMP,16.7
28079004,2015,4,5,Unknown,22
28079004,2015,4,5,HR,57
28079004,2015,4,5,LLA,0
28079008,2015,4,5,SO2,7
28079008,2015,4,5,CO,0.5
28079008,2015,4,5,NO2,7
28079008,2015,4,5,NO,31
28079008,2015,4,5,PM2.5,4
28079008,2015,4,5,PM10,14
28079008,2015,4,5,O3,67
28079008,2015,4,5,TOL,1.6
28079008,2015,4,5,BEN,0.2
28079008,2015,4,5,EBE,0.2
28079008,2015,4,5,TCH,1.44
28079008,2015,4,5,NMHC,0.11
28079008,2015,4,5,Unknown,22
28079011,2015,4,5,NO2,5
28079011,2015,4,5,NO,21
28079011,2015,4,5,TOL,2.4
28079011,2015,4,5,BEN,0.9
28079011,2015,4,5,EBE,0.7
28079011,2015,4,5,Unknown,16
28079011,2015,4,5,LLA,0
28079016,2015,4,5,CO,0.2
28079016,2015,4,5,NO2,3
28079016,2015,4,5,NO,22
28079016,2015,4,5,O3,69
28079016,2015,4,5,Unknown,22
28079016,2015,4,5,LLA,0
28079017,2015,4,5,SO2,4
28079017,2015,4,5,NO2,6
28079017,2015,4,5,NO,26
28079017,2015,4,5,O3,65
28079017,2015,4,5,Unknown,20
28079018,2015,4,5,SO2,2
28079018,2015,4,5,CO,0.1
28079018,2015,4,5,NO2,3
28079018,2015,4,5,NO,22
28079018,2015,4,5,PM10,12
28079018,2015,4,5,O3,66
28079018,2015,4,5,TOL,0.4
28079018,2015,4,5,BEN,0.2
28079018,2015,4,5,EBE,0.1
28079018,2015,4,5,TMP,17.1
28079018,2015,4,5,Unknown,21
28079018,2015,4,5,LLA,0
28079024,2015,4,5,SO2,2
28079024,2015,4,5,CO,0.2
28079024,2015,4,5,NO2,2
28079024,2015,4,5,NO,8
28079024,2015,4,5,PM2.5,4
28079024,2015,4,5,PM10,7
28079024,2015,4,5,O3,73
28079024,2015,4,5,TOL,0.1
28079024,2015,4,5,BEN,0.1
28079024,2015,4,5,EBE,0.1
28079024,2015,4,5,TCH,1.21
28079024,2015,4,5,NMHC,0.04
28079024,2015,4,5,UV,39
28079024,2015,4,5,VV,1.6
28079024,2015,4,5,DV,223
28079024,2015,4,5,TMP,15.8
28079024,2015,4,5,Unknown,10
28079024,2015,4,5,HR,44
28079024,2015,4,5,PRB,934
28079024,2015,4,5,RS,180
28079024,2015,4,5,LLA,0
28079027,2015,4,5,NO2,6
28079027,2015,4,5,NO,28
28079027,2015,4,5,O3,56
28079027,2015,4,5,Unknown,23
28079035,2015,4,5,SO2,5
28079035,2015,4,5,CO,0.3
28079035,2015,4,5,NO2,6
28079035,2015,4,5,NO,28
28079035,2015,4,5,O3,62
28079035,2015,4,5,Unknown,23
28079036,2015,4,5,SO2,5
28079036,2015,4,5,CO,0.2
